Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,DTI_Ratio
18,51794.0,23289.0,409.0,20,Female,Masters,New York,Self-Employed,0,0.4496379959455546
47,40469.0,12213.0,757.0,11,Male,PhD,San Francisco,Unemployed,0,0.30177909562638994
66,75265.0,21955.0,350.0,17,Male,PhD,Chicago,Self-Employed,0,0.29169877501129327
20,65000.0,24538.0,676.0,22,Male,High School,New York,Unemployed,0,0.377501884586391
62,75461.0,19663.0,372.0,28,Male,High School,New York,Salaried,0,0.2605682330179428
31,39787.0,20268.0,511.0,35,Female,Unknown,New York,Salaried,0,0.5093998190409169
47,52042.0,23552.0,731.0,4,Female,PhD,Chicago,Salaried,1,0.45254885383240784
67,10690.0,17756.0,467.0,38,Female,Bachelors,New York,Unemployed,0,1.660836217379104
21,45773.0,27116.0,630.0,25,Female,PhD,New York,Self-Employed,1,0.5923886922707213
35,51477.0,30969.0,793.0,38,Female,Bachelors,San Francisco,Salaried,1,0.6015967986324255
54,52311.0,12594.0,442.0,10,Male,Bachelors,San Francisco,Salaried,0,0.2407478207677015
42,49364.0,34136.0,744.0,10,Male,PhD,San Francisco,Self-Employed,1,0.6915020763698977
65,50999.0,17572.0,693.0,17,Male,High School,New York,Salaried,1,0.3445490196078431
18,9301.0,35955.0,811.0,11,Male,Masters,San Francisco,Salaried,0,3.8652977854224897
63,53843.0,17681.0,627.0,15,Male,Bachelors,Houston,Unemployed,0,0.3283745635539707
32,57252.0,25659.0,558.0,26,Female,Masters,San Francisco,Self-Employed,0,0.44816865491764624
26,70070.0,25616.0,736.0,35,Male,PhD,San Francisco,Unemployed,0,0.3655720626221975
32,55531.0,16902.0,648.0,16,Male,Bachelors,New York,Salaried,1,0.30436505078153137
66,48039.0,20581.0,814.0,20,Female,PhD,Houston,Salaried,1,0.42841382181515403
41,66574.0,31519.0,748.0,36,Female,Bachelors,San Francisco,Self-Employed,1,0.4734359744648892
21,14640.0,17423.0,698.0,30,Female,High School,New York,Salaried,0,1.1900143432825627
29,42276.0,16660.0,513.0,34,Female,Bachelors,Houston,Unemployed,1,0.3940676963833763
54,38513.0,10772.0,845.0,26,Female,Bachelors,San Francisco,Unemployed,0,0.27969050215506047
54,49482.0,32540.0,588.0,22,Male,Bachelors,New York,Self-Employed,0,0.6575995796536184
60,17020.0,16154.0,558.0,31,Female,PhD,Houston,Self-Employed,1,0.9490629222724869
23,69795.0,29600.0,557.0,16,Female,High School,San Francisco,Salaried,0,0.424093071236174
56,46253.0,15189.0,687.0,10,Male,PhD,Houston,Self-Employed,1,0.32838241016993125
63,54782.0,29349.0,844.0,0,Male,Masters,Houston,Self-Employed,1,0.5357318876293741
41,53346.0,26453.0,579.0,27,Female,High School,New York,Salaried,0,0.49586668416218344
28,68937.0,18173.0,612.0,17,Female,Bachelors,Chicago,Salaried,1,0.26361368185906175
30,22071.0,14126.0,339.0,19,Male,Bachelors,Houston,Unemployed,0,0.639996375498369
51,51685.0,14776.0,509.0,6,Female,Bachelors,Houston,Unemployed,0,0.28588012227682547
42,67193.0,14674.0,571.0,36,Female,Masters,Houston,Self-Employed,0,0.21838259368395987
24,48530.0,28521.0,435.0,15,Female,Masters,Houston,Salaried,0,0.587686221178216
69,35731.0,21282.0,359.0,38,Female,Bachelors,Houston,Self-Employed,0,0.5956005821112728
21,40942.0,11079.0,809.0,22,Female,Bachelors,Chicago,Unemployed,0,0.2705957062257284
25,44106.0,17983.0,814.0,31,Male,Masters,New York,Self-Employed,1,0.4077130614188224
37,39184.0,18952.0,314.0,16,Male,PhD,Chicago,Unemployed,0,0.4836544596146485
46,47708.0,2888.0,554.0,18,Female,High School,New York,Unemployed,0,0.06053365193150139
68,72624.0,18428.0,834.0,33,Female,High School,Chicago,Self-Employed,1,0.2537418244406196
62,41040.0,25786.0,534.0,13,Male,Masters,New York,Unemployed,0,0.6282985307375551
63,42685.0,18899.0,430.0,2,Male,Masters,San Francisco,Unemployed,0,0.44274469381061704
27,56897.0,22035.0,316.0,38,Male,PhD,Houston,Salaried,0,0.3872719603501002
60,47378.0,23876.0,484.0,24,Female,Bachelors,New York,Self-Employed,0,0.5039363431055953
51,30062.0,17259.0,690.0,10,Male,Unknown,New York,Self-Employed,0,0.5740944017563118
43,49082.0,25846.0,722.0,14,Female,PhD,Houston,Self-Employed,1,0.5265774300674367
58,48517.0,31660.0,579.0,18,Female,Masters,San Francisco,Unemployed,0,0.6525413248691208
66,64635.0,7809.0,311.0,14,Female,Bachelors,Houston,Unemployed,0,0.12081502568228232
20,35418.0,17241.0,819.0,14,Female,Masters,New York,Unemployed,0,0.4867726361557356
23,64735.0,38637.0,379.0,37,Female,Bachelors,New York,Self-Employed,0,0.5968394710825506
22,48533.0,21365.0,601.0,14,Male,PhD,Houston,Salaried,1,0.44020686529031194
22,33381.0,19721.0,515.0,8,Male,High School,Chicago,Self-Employed,0,0.5907674794799592
64,30368.0,17936.0,547.0,4,Male,PhD,Houston,Self-Employed,0,0.590602258882413
40,79016.0,30195.0,840.0,18,Male,High School,New York,Self-Employed,1,0.38213295873039976
66,47601.0,12488.0,571.0,23,Female,PhD,New York,Salaried,0,0.2623419184067896
26,64048.0,27409.0,432.0,28,Male,High School,New York,Self-Employed,0,0.4279379849802495
52,24378.0,17786.0,304.0,4,Male,PhD,San Francisco,Salaried,0,0.7295623282333156
37,89565.0,14001.0,841.0,21,Male,Bachelors,Houston,Salaried,1,0.15632047875309826
66,63399.0,18151.0,440.0,12,Male,High School,San Francisco,Self-Employed,0,0.28629337539432176
59,46168.0,19629.0,782.0,28,Male,High School,Houston,Self-Employed,1,0.4251554073079339
52,45408.0,16018.0,604.0,15,Male,Bachelors,San Francisco,Self-Employed,1,0.3527494549538638
67,61019.0,28902.0,644.0,35,Female,Bachelors,Chicago,Unemployed,0,0.4736479842674533
35,60158.0,14063.0,569.0,16,Female,High School,New York,Salaried,0,0.23376385910670058
34,52738.0,21121.0,407.0,19,Male,High School,New York,Self-Employed,0,0.4004816170196629
41,49488.0,24299.0,579.0,13,Female,High School,Houston,Salaried,0,0.49099799955545675
20,58416.0,21038.0,381.0,5,Female,Masters,New York,Unemployed,0,0.3601348922402725
49,23874.0,26178.0,383.0,21,Female,PhD,San Francisco,Unemployed,0,1.0964607329842933
52,44431.0,16531.0,589.0,39,Female,Bachelors,Chicago,Self-Employed,0,0.3720516744688513
55,25297.0,24981.0,370.0,8,Female,Bachelors,San Francisco,Salaried,0,0.9874693651672068
30,59069.0,25218.0,474.0,31,Male,PhD,San Francisco,Unemployed,1,0.4269172168613509
64,39863.0,27745.0,762.0,23,Female,Bachelors,Houston,Unemployed,0,0.6959913706602449
42,26426.0,4915.0,694.0,32,Female,Bachelors,New York,Salaried,0,0.18598403148295303
26,38093.0,24072.0,390.0,12,Male,High School,San Francisco,Unemployed,0,0.6319105370924555
21,52240.0,27210.0,768.0,34,Female,Unknown,Houston,Salaried,1,0.5208552669359315
31,46922.0,16708.0,733.0,5,Female,Masters,San Francisco,Self-Employed,1,0.35607271487330305
54,32403.0,15617.0,548.0,39,Male,Masters,San Francisco,Salaried,0,0.481946673250216
51,24427.0,14389.0,540.0,29,Female,High School,San Francisco,Self-Employed,0,0.5890371704601277
28,51109.0,11744.0,795.0,37,Male,High School,Houston,Salaried,1,0.2297789082371356
58,41288.0,25326.0,639.0,15,Female,Bachelors,Chicago,Unemployed,0,0.6133837099469592
20,46129.0,38255.0,770.0,0,Female,High School,San Francisco,Self-Employed,0,0.8292867981790591
45,47605.0,15552.0,762.0,17,Male,High School,San Francisco,Salaried,1,0.3266815107339411
46,56451.0,16268.0,574.0,21,Female,PhD,Houston,Self-Employed,0,0.28817402394955005
26,62704.0,20123.0,314.0,25,Male,High School,New York,Salaried,0,0.3209153974962124
20,52198.0,7184.0,340.0,13,Female,Masters,Chicago,Salaried,0,0.13762715760838332
42,45193.0,14436.0,507.0,36,Female,Bachelors,Houston,Self-Employed,0,0.3194229322476435
51,50371.0,19544.0,359.0,13,Female,High School,New York,Self-Employed,0,0.3879933296275709
29,44911.0,12849.0,664.0,25,Female,PhD,Houston,Self-Employed,1,0.28609280370502316
59,25362.0,29580.0,539.0,35,Male,Bachelors,Houston,Unemployed,0,1.1662658202893978
26,66379.0,9649.0,459.0,22,Female,Bachelors,Chicago,Salaried,0,0.14536004820729134
32,63552.0,27208.0,696.0,1,Female,Bachelors,Chicago,Salaried,1,0.42811511651692286
57,79825.0,31748.0,799.0,38,Male,PhD,Chicago,Self-Employed,1,0.3977150301906647
42,84207.0,23054.0,579.0,6,Male,Masters,Chicago,Salaried,0,0.27377446323389704
22,32360.0,18900.0,432.0,38,Male,PhD,New York,Salaried,0,0.5840363400389358
28,44969.0,21970.0,680.0,21,Female,PhD,San Francisco,Salaried,1,0.488547920836113
51,87673.0,16475.0,732.0,27,Male,Bachelors,Houston,Self-Employed,1,0.1879120377763077
41,49392.0,3711.0,688.0,37,Male,PhD,Chicago,Salaried,1,0.07513210373939627
32,53663.0,12166.0,731.0,19,Male,Bachelors,San Francisco,Salaried,1,0.22670691711389385
55,27183.0,19911.0,573.0,17,Male,High School,New York,Unemployed,0,0.7324529134785168
25,52254.0,12475.0,650.0,23,Female,High School,Chicago,Unemployed,0,0.23873313558511147
22,78979.0,16695.0,433.0,32,Female,PhD,Houston,Self-Employed,0,0.21138262851354772
65,69299.0,23833.0,365.0,25,Female,Masters,San Francisco,Salaried,0,0.3439105339105339
43,40850.0,21160.0,579.0,18,Male,Bachelors,Chicago,Salaried,0,0.5179799760103792
35,44055.0,28468.0,597.0,12,Male,PhD,Houston,Unemployed,0,0.6461775921554386
23,33036.0,22353.0,416.0,9,Male,PhD,San Francisco,Self-Employed,0,0.6766050186154917
54,37233.0,22824.0,566.0,13,Female,Masters,Houston,Self-Employed,0,0.6129881291292905
65,21347.0,14302.0,448.0,8,Male,Bachelors,New York,Salaried,0,0.6699456623571295
30,48728.0,9351.0,493.0,10,Male,PhD,Chicago,Unemployed,0,0.19189804839007574
45,72652.0,16697.0,478.0,2,Female,Masters,Chicago,Unemployed,0,0.2298184520942012
22,55331.0,14183.0,447.0,39,Female,Bachelors,Houston,Unemployed,0,0.25632545362538856
30,49488.0,18666.0,579.0,11,Female,High School,San Francisco,Salaried,0,0.3771747256966195
34,66099.0,11472.0,304.0,34,Female,Masters,Chicago,Salaried,0,0.17355521936459908
67,49488.0,26740.0,825.0,38,Female,PhD,Houston,Salaried,1,0.5403220917779709
57,38607.0,14153.0,579.0,38,Male,High School,New York,Unemployed,0,0.3665820555325321
62,39182.0,17090.0,798.0,31,Male,Bachelors,Chicago,Self-Employed,0,0.436158538141541
49,24244.0,19838.0,735.0,38,Male,Masters,Houston,Salaried,0,0.8182305630026809
46,50485.0,28985.0,515.0,13,Female,High School,San Francisco,Salaried,0,0.5741195578972388
68,6433.0,34070.0,814.0,0,Female,High School,Chicago,Self-Employed,0,5.295306185887473
20,58871.0,34620.0,436.0,26,Female,PhD,Chicago,Self-Employed,0,0.588055442315532
57,51078.0,9746.0,579.0,36,Female,High School,New York,Unemployed,0,0.19080248242917833
51,57072.0,17015.0,431.0,0,Male,PhD,Houston,Salaried,0,0.2981269602088553
57,65855.0,15493.0,692.0,28,Male,Bachelors,San Francisco,Unemployed,0,0.2352557094266278
44,52982.0,22962.0,780.0,23,Male,PhD,New York,Salaried,1,0.4333842930751373
30,74474.0,22474.0,812.0,16,Male,Masters,New York,Unemployed,0,0.3017656931856328
62,59329.0,15336.0,718.0,34,Male,High School,New York,Unemployed,0,0.2584864318220125
50,49488.0,14705.0,501.0,30,Male,Bachelors,Houston,Self-Employed,0,0.2971367374568086
23,46434.0,12021.0,761.0,31,Male,PhD,Houston,Salaried,1,0.2588780015074836
41,16081.0,0.0,501.0,18,Male,PhD,Chicago,Self-Employed,0,0.0
36,36467.0,9615.0,579.0,30,Female,PhD,Houston,Self-Employed,0,0.26365580783152354
33,44285.0,26934.0,521.0,38,Male,Bachelors,New York,Self-Employed,0,0.608183173011787
57,58194.0,31718.0,378.0,19,Male,Bachelors,Houston,Salaried,0,0.5450296417217974
45,38745.0,30783.0,499.0,27,Female,Masters,San Francisco,Unemployed,0,0.7944820110463016
50,31306.0,27274.0,398.0,2,Female,Bachelors,Chicago,Unemployed,0,0.8711789695595235
65,21687.0,11904.0,512.0,31,Male,PhD,New York,Salaried,0,0.5488749538915529
58,41054.0,10550.0,442.0,21,Male,Bachelors,Chicago,Salaried,0,0.25697235415905495
30,79263.0,5512.0,688.0,14,Female,PhD,Houston,Unemployed,0,0.06953976584578118
60,54067.0,15334.0,673.0,37,Female,Masters,Chicago,Unemployed,0,0.28360582969593845
62,64094.0,20697.0,351.0,18,Female,Masters,Chicago,Self-Employed,0,0.322911303533817
42,36499.0,11938.0,434.0,30,Male,PhD,Houston,Unemployed,0,0.3270684931506849
59,26398.0,23449.0,710.0,25,Female,Bachelors,Chicago,Self-Employed,0,0.8882533429296564
53,31684.0,25215.0,769.0,4,Male,Bachelors,Houston,Unemployed,0,0.7958024301720057
44,48543.0,16204.0,411.0,19,Female,High School,New York,Unemployed,0,0.33380026367831245
55,20088.0,9280.0,824.0,1,Male,Masters,Chicago,Unemployed,0,0.4619443476529444
24,34901.0,31047.0,343.0,20,Female,Masters,San Francisco,Self-Employed,0,0.8895478769124978
22,41205.0,20281.0,696.0,35,Male,PhD,San Francisco,Self-Employed,1,0.49218560403824685
60,30186.0,35530.0,560.0,27,Female,High School,New York,Unemployed,0,1.1769967204425746
62,18145.0,20739.0,844.0,19,Female,Bachelors,Houston,Self-Employed,0,1.1428965061170506
68,54345.0,21298.0,687.0,36,Male,PhD,Houston,Self-Employed,1,0.39189636771795533
48,50688.0,12284.0,775.0,38,Male,Unknown,Chicago,Self-Employed,1,0.2423405472587741
40,61685.0,16612.0,709.0,35,Male,Bachelors,Chicago,Self-Employed,1,0.2692993547968745
59,33344.0,7530.0,315.0,10,Female,Bachelors,San Francisco,Salaried,0,0.22582096266306792
27,61399.0,9251.0,401.0,2,Female,High School,San Francisco,Self-Employed,0,0.15066775244299674
49,72940.0,25929.0,485.0,36,Female,Masters,Houston,Unemployed,0,0.355479085836498
60,53933.0,17739.0,324.0,19,Female,Masters,San Francisco,Self-Employed,0,0.3289019913227278
47,40851.0,16619.0,371.0,31,Female,Unknown,Houston,Unemployed,0,0.4068099481053559
56,52176.0,14077.0,317.0,24,Male,High School,New York,Self-Employed,0,0.2697932039021025
48,40133.0,16916.0,631.0,20,Male,Bachelors,New York,Unemployed,0,0.42148801514925
35,37636.0,29065.0,396.0,15,Female,Unknown,San Francisco,Salaried,0,0.772245396816962
53,60249.0,21154.0,311.0,0,Female,PhD,Chicago,Unemployed,0,0.351103734439834
19,47914.0,10560.0,310.0,22,Male,High School,San Francisco,Self-Employed,0,0.2203902744443285
31,68076.0,28243.0,462.0,23,Female,High School,San Francisco,Self-Employed,0,0.41486845777575393
30,43364.0,33800.0,582.0,24,Male,Masters,San Francisco,Unemployed,0,0.7794304162342903
46,44882.0,23958.0,540.0,6,Male,Masters,Chicago,Salaried,0,0.5337878484058552
29,41502.0,27130.0,344.0,37,Male,Bachelors,San Francisco,Self-Employed,0,0.6536876852275739
56,33197.0,29766.0,554.0,38,Male,Unknown,Chicago,Self-Employed,0,0.8966202783300199
19,62216.0,6747.0,366.0,34,Male,PhD,San Francisco,Unemployed,0,0.10844303004002122
49,82786.0,34914.0,341.0,13,Female,PhD,Chicago,Unemployed,0,0.4217328807663039
30,44267.0,28791.0,683.0,8,Male,Bachelors,Chicago,Salaried,1,0.6503795066413662
63,39793.0,23911.0,533.0,2,Female,Masters,Chicago,Unemployed,0,0.6008694778107252
44,38820.0,18996.0,784.0,37,Male,High School,Chicago,Self-Employed,0,0.48932278921202443
66,39804.0,9302.0,338.0,19,Female,Bachelors,Chicago,Unemployed,0,0.23368923502072603
58,74747.0,17349.0,310.0,32,Male,PhD,New York,Salaried,0,0.23209985551452883
34,39223.0,23587.0,708.0,31,Female,PhD,Houston,Salaried,0,0.6013410157046706
57,41221.0,11165.0,407.0,35,Female,Bachelors,Houston,Self-Employed,0,0.2708505167143758
48,31395.0,19442.0,393.0,25,Male,PhD,Chicago,Unemployed,0,0.6192508599821633
51,54405.0,10532.0,383.0,4,Male,High School,Houston,Self-Employed,0,0.1935815902657795
41,48992.0,16923.0,357.0,29,Male,Bachelors,Chicago,Salaried,0,0.34541669218051557
62,32942.0,9179.0,592.0,16,Female,High School,San Francisco,Salaried,0,0.2786327899705552
52,36608.0,8338.0,315.0,5,Male,Masters,New York,Unemployed,0,0.22775820153514162
65,72994.0,22721.0,776.0,14,Male,PhD,San Francisco,Unemployed,0,0.3112678950613056
23,50491.0,15362.0,464.0,0,Female,PhD,San Francisco,Self-Employed,0,0.3042462172225303
36,51525.0,16114.0,736.0,12,Male,Masters,Chicago,Salaried,1,0.31273531809183713
47,51585.0,14932.0,702.0,33,Male,Masters,San Francisco,Self-Employed,1,0.28945838018066916
24,70919.0,41785.0,685.0,29,Female,Masters,New York,Self-Employed,1,0.589184997179921
27,34322.0,24859.0,437.0,18,Male,PhD,San Francisco,Self-Employed,0,0.7242665268187513
58,44054.0,25718.0,830.0,1,Female,Masters,New York,Salaried,1,0.5837702871410737
49,47466.0,13797.0,592.0,11,Male,Bachelors,New York,Unemployed,0,0.29066509364400533
51,24182.0,24038.0,774.0,39,Female,Masters,Chicago,Salaried,0,0.9940040524335276
45,36258.0,18178.0,761.0,23,Female,Bachelors,New York,Self-Employed,0,0.5013375989409526
32,65700.0,13732.0,672.0,10,Male,Bachelors,San Francisco,Salaried,1,0.20900747325002664
47,61403.0,35433.0,461.0,1,Female,High School,Chicago,Self-Employed,0,0.577047097908931
54,64056.0,24582.0,343.0,0,Male,Bachelors,New York,Self-Employed,0,0.3837519709009164
46,41164.0,24179.0,382.0,27,Female,Bachelors,New York,Unemployed,0,0.5873679096319689
39,43015.0,12226.0,838.0,3,Female,Masters,Houston,Self-Employed,1,0.2842198251813279
21,23179.0,9838.0,818.0,29,Male,PhD,Chicago,Salaried,0,0.42441760138050044
37,63979.0,19540.0,710.0,6,Male,Masters,Houston,Unemployed,0,0.30540793998124416
49,66450.0,15412.0,640.0,21,Male,High School,New York,Unemployed,0,0.2319302945027163
53,66259.0,24901.0,388.0,25,Female,High School,Houston,Unemployed,0,0.3758074252942952
67,74061.0,25434.0,529.0,28,Male,PhD,San Francisco,Unemployed,1,0.3434149766411925
21,56332.0,20524.0,317.0,24,Female,Bachelors,San Francisco,Unemployed,0,0.3643335167663714
44,73353.0,26622.0,579.0,9,Female,High School,New York,Salaried,0,0.3629249938653652
34,46993.0,21546.0,721.0,19,Male,PhD,Houston,Self-Employed,1,0.4584840617951228
29,23495.0,13026.0,637.0,13,Female,Masters,Houston,Self-Employed,0,0.5543922369765066
39,62911.0,18414.0,565.0,32,Male,Masters,Chicago,Self-Employed,0,0.2926945574771109
34,49488.0,21086.0,654.0,4,Female,Masters,San Francisco,Self-Employed,1,0.42607448119784197
27,52553.0,27431.0,659.0,5,Male,Bachelors,San Francisco,Unemployed,0,0.5219583666324161
18,64330.0,21800.0,516.0,21,Female,Bachelors,Chicago,Self-Employed,0,0.33887239433554583
39,54864.0,15428.0,620.0,16,Female,PhD,San Francisco,Self-Employed,1,0.2811993073908685
43,84174.0,27729.0,511.0,14,Male,High School,Houston,Unemployed,1,0.3294208494208494
35,20511.0,23046.0,502.0,38,Female,Masters,Houston,Unemployed,0,1.12353744149766
67,48757.0,32365.0,452.0,39,Female,Bachelors,San Francisco,Unemployed,0,0.6637885065014972
31,50262.0,20698.0,728.0,27,Female,Bachelors,Chicago,Self-Employed,1,0.41179396375067145
64,29838.0,11701.0,586.0,1,Female,High School,New York,Unemployed,0,0.3921378062267502
46,32694.0,29416.0,620.0,17,Female,Masters,New York,Unemployed,0,0.8997094356935311
29,37323.0,15386.0,735.0,26,Male,Masters,New York,Salaried,0,0.4122280570142536
53,33505.0,22363.0,795.0,20,Male,High School,New York,Salaried,0,0.6674326986211425
52,48380.0,21486.0,448.0,22,Female,PhD,Houston,Self-Employed,0,0.4440999565945309
69,40956.0,20365.0,841.0,6,Male,PhD,New York,Unemployed,0,0.49722880093756866
29,54769.0,18641.0,781.0,18,Male,High School,Houston,Self-Employed,1,0.3403505568742012
24,59741.0,6783.0,625.0,8,Female,High School,Houston,Salaried,1,0.1135382143215828
46,58727.0,11983.0,328.0,11,Male,PhD,New York,Salaried,0,0.20404236480043592
28,43848.0,28977.0,558.0,29,Female,High School,New York,Unemployed,0,0.6608360509931811
50,54267.0,23430.0,374.0,6,Male,Masters,New York,Self-Employed,0,0.4317461487432741
23,65527.0,35274.0,797.0,1,Female,PhD,San Francisco,Salaried,1,0.5383042363569772
64,56683.0,11698.0,715.0,16,Female,PhD,San Francisco,Unemployed,0,0.20637216851316068
32,77885.0,19755.0,639.0,10,Female,PhD,Chicago,Self-Employed,1,0.2536399352900393
49,64733.0,29306.0,607.0,11,Female,Masters,Houston,Unemployed,0,0.45271418419995674
68,75776.0,15473.0,540.0,2,Male,High School,New York,Unemployed,0,0.2041912453646885
28,12615.0,16117.0,552.0,20,Male,Bachelors,San Francisco,Salaried,0,1.2775047558655674
40,51450.0,17653.0,519.0,13,Female,Bachelors,Chicago,Self-Employed,0,0.34310314668325204
43,45141.0,16437.0,696.0,14,Male,Masters,Houston,Salaried,1,0.3641176731203757
51,48125.0,24254.0,635.0,9,Female,Masters,Houston,Self-Employed,1,0.5039687487013257
63,37926.0,5758.0,328.0,35,Female,High School,Houston,Self-Employed,0,0.15181796609275713
51,55943.0,33142.0,793.0,9,Male,Bachelors,San Francisco,Unemployed,0,0.5924138424138424
46,22875.0,12323.0,801.0,16,Female,PhD,New York,Unemployed,1,0.5386868333624759
21,56052.0,3063.0,453.0,24,Female,Masters,New York,Self-Employed,0,0.054644711255418976
